Artist Name,Album Name,Song Name,Duration (seconds)
"Marino Perez","La tragedia de un veneno","Regresa mi amor",
"Marino Perez","La tragedia de un veneno","Tragedia de un Veneno",252.00
"Marino Perez","La tragedia de un veneno","Tus lindos ojos mi amor",
"Marino Perez","Los exitos de Marino Perez","Chiquitita",
"Marino Perez","Los exitos de Marino Perez","La deflorada",
"Marino Perez","Los exitos de Marino Perez","Princesita",
"Marino Perez","Los exitos de Marino Perez","Una copa mas",
"Marino Perez","Marino Perez","De Tu Boca Quiero Un Beso",
"Marino Perez","Marino Perez","Esta Noche",
"Marino Perez","Marino Perez","Hay Amor",
"Marino Perez","Marino Perez","Muero Por Ti",
"Marino Perez","Marino Perez","Mujer Traidora",
"Marino Perez","Marino Perez","No Puedo Mas",
"Marino Perez","Marino Perez","Por Mi Santa Madre",
"Marino Perez","Marino Perez","Yo La Quisiera Olvidar",
"Marino Perez","Mas Exitos De Marino Perez","A esa morena",
"Marino Perez","Mas Exitos De Marino Perez","Aunque tu padre no quiera",
"Marino Perez","Mas Exitos De Marino Perez","Esa no la pruebas tu",
"Marino Perez","Mas Exitos De Marino Perez","Estoy cansado de esperar",
"Marino Perez","Mas Exitos De Marino Perez","La cadena maldecida",
"Marino Perez","Mas Exitos De Marino Perez","Mandela a buscar",
"Marino Perez","Mas Exitos De Marino Perez","Mujer campana",
"Marino Perez","Mas Exitos De Marino Perez","No vale la pena",
"Marino Perez","Mis años dorados","Aclamando el licor",165.00
"Marino Perez","Mis años dorados","Con la baraja completa",231.00
"Marino Perez","Mis años dorados","Cruel condena",181.00
"Marino Perez","Mis años dorados","Cuando tu me traicionaste",194.00
"Marino Perez","Mis años dorados","De carne y hueso",163.00
"Marino Perez","Mis años dorados","Dondé estarás",205.00
"Marino Perez","Mis años dorados","El olvido de esa ingrata",158.00
"Marino Perez","Mis años dorados","El trago de olvidar",192.00
"Marino Perez","Mis años dorados","La mujer que quiero",149.00
"Marino Perez","Mis años dorados","La mujer que yo mas quiero",196.00
"Marino Perez","Mis años dorados","Llanto en la copa",165.00
"Marino Perez","Mis años dorados","Llegaste tarde",206.00
"Marino Perez","Mis años dorados","Me da lo mismo",163.00
"Marino Perez","Mis años dorados","Me tiene enfermo",157.00
"Marino Perez","Mis años dorados","Morire contigo",186.00
"Marino Perez","Mis años dorados","No me deje",173.00
"Marino Perez","Mis años dorados","No te saldra de nada",120.00
"Marino Perez","Mis años dorados","Por una mala mujer",211.00
"Marino Perez","Mis años dorados","Porque me martiriza",159.00
"Marino Perez","Mis años dorados","Puedes marcharte",187.00
"Marino Perez","Mis años dorados","Quedate con ella",168.00
"Marino Perez","Mis años dorados","Sigo siendo tuyo",149.00
"Marino Perez","Mis años dorados","Sin tu amor no puedo vivir",167.00
"Marino Perez","Mis años dorados","Todos queremos pero no podemos",176.00
"Marino Perez","Mis años dorados","Y tu gozando con otro",193.00
"Marino Perez","Por mi madre que yo no fui","Dejala pasar",145.00
"Marino Perez","Por mi madre que yo no fui","Sígueme",
"Marino Perez","Por mi madre que yo no fui","Vámonos caballito",
"Marino Perez","Que sigan criticando","Carita de santo",187.00
"Marino Perez","Que sigan criticando","Contestacion al punalito de acero",206.00
"Marino Perez","Que sigan criticando","Del pechito a la cintura",225.00
"Marino Perez","Que sigan criticando","Dime palomita",195.00
"Marino Perez","Que sigan criticando","El trago de olvidar",253.00
"Marino Perez","Que sigan criticando","Homenaje a la sufrida",257.00
"Marino Perez","Que sigan criticando","La brujita hechicera",208.00
"Marino Perez","Que sigan criticando","La ruta desaparecida",138.00
"Marino Perez","Que sigan criticando","Mentiroso",245.00
"Marino Perez","Que sigan criticando","Nadie me quita esa mujer",204.00
"Marino Perez","Que sigan criticando","No y no",216.00
"Marino Perez","Que sigan criticando","O la pago yo o la paga ella",254.00
"Marino Perez","Que sigan criticando","Por andar de parrandera",225.00
"Marino Perez","Que sigan criticando","Que felicidad",263.00
"Marino Perez","Que sigan criticando","Que sigan criticando",192.00
"Marino Perez","Que sigan criticando","Triste por el mundo",191.00
"Martín Valoy","El disco de oro de Los Ahijados, vol. 1","Baitolina",
"Martín Valoy","El disco de oro de Los Ahijados, vol. 1","Caridad",
"Martín Valoy","El disco de oro de Los Ahijados, vol. 1","De cigarro en cigarro",
"Martín Valoy","El disco de oro de Los Ahijados, vol. 1","El jueguito",
"Martín Valoy","El disco de oro de Los Ahijados, vol. 1","El son del campesino",
"Martín Valoy","El disco de oro de Los Ahijados, vol. 1","El zapateo",
"Martín Valoy","El disco de oro de Los Ahijados, vol. 1","La vida",
"Martín Valoy","El disco de oro de Los Ahijados, vol. 1","Mis cien pesos",
"Martín Valoy","El disco de oro de Los Ahijados, vol. 1","No vuelvas por aquí",
"Martín Valoy","El disco de oro de Los Ahijados, vol. 1","Olemua",
"Martín Valoy","El disco de oro de Los Ahijados, vol. 1","Por seguir tus huellas (contestación)",
"Martín Valoy","El disco de oro de Los Ahijados, vol. 1","Sigue afincando",
"Martín Valoy","El disco de oro de Los Ahijados, vol. 1","Soldado",
"Martín Valoy","Hagan coro señores, llegó el Ahijado","Canta",
"Martín Valoy","Hagan coro señores, llegó el Ahijado","Cariño del alma",
"Martín Valoy","Hagan coro señores, llegó el Ahijado","El guardia del arsenal",
"Martín Valoy","Hagan coro señores, llegó el Ahijado","El tema",
"Martín Valoy","Hagan coro señores, llegó el Ahijado","Ese hombre",
"Martín Valoy","Hagan coro señores, llegó el Ahijado","La vida",
"Martín Valoy","Hagan coro señores, llegó el Ahijado","Qu te vaya bien",
"Martín Valoy","Hagan coro señores, llegó el Ahijado","Yo no perdono",
"Martín Valoy","Ritmo típico y sabroso con Los Ahijados","Cuatro personas",
"Martín Valoy","Ritmo típico y sabroso con Los Ahijados","Divina mujer",
"Martín Valoy","Ritmo típico y sabroso con Los Ahijados","El amargao",
"Martín Valoy","Ritmo típico y sabroso con Los Ahijados","El monasterio",
"Martín Valoy","Ritmo típico y sabroso con Los Ahijados","Golondrinas viajeras",
"Martín Valoy","Ritmo típico y sabroso con Los Ahijados","Mariposita nocturna",
"Martín Valoy","Ritmo típico y sabroso con Los Ahijados","Ojos indios",
"Martín Valoy","Ritmo típico y sabroso con Los Ahijados","Sufrimientos",
"Martín Valoy","Ritmo típico y sabroso con Los Ahijados","Visión mundial",
"Martín Valoy","Ritmo típico y sabroso con Los Ahijados","Ya nos queremos",
"mediopicky","Bexaco y rico","Bexaco",134.40
"mediopicky","Bexaco y rico","DEMB000W BI00NIC00000",130.15
"mediopicky","Bexaco y rico","disilence",121.71
"mediopicky","Bexaco y rico","el diablito",154.86
"mediopicky","Bexaco y rico","No mas Coooockie",127.06
"mediopicky","Bexaco y rico","Ochenterto",205.12
"mediopicky","Bexaco y rico","PARYTEO",125.00
"mediopicky","Bexaco y rico","SPEED",123.36
"mediopicky","Bexaco y rico","tu papi rico",138.35
"mediopicky","Bexaco y rico","UniKorN",157.06
"mediopicky","Cococo (radio edit)","Cococo (radio edit)",134.24
"mediopicky","PELAME LA PAPA","PELAME LA PAPA",160.73
"Melida Rodriguez","La Sufrida","Abreme el pecho",
"Melida Rodriguez","La Sufrida","Cobardia",
"Melida Rodriguez","La Sufrida","Con el alma destrozada",
"Melida Rodriguez","La Sufrida","La ley",
"Melida Rodriguez","La Sufrida","La sufrida",154.00
"Melida Rodriguez","La Sufrida","La transnochadora",
"Melida Rodriguez","La Sufrida","Me quiero emborrachar",
"Melida Rodriguez","La Sufrida","Mi secreto",
"Melida Rodriguez","La Sufrida","No importa vida",
"Melida Rodriguez","La Sufrida","Que sufrimiento",
"Memín","En vivo","A mi me gusta",291.93
"Memín","En vivo","Dejame entrar",402.65
"Memín","En vivo","La mala maña",248.35
"Memín","En vivo","La pulla",375.08
"Memín","En vivo","La vecinita",239.53
"Memín","En vivo","Los cuentos",212.24
"Memín","En vivo","Malagueña",300.00
"Memín","En vivo","Pa'to perdio algo cogio",246.84
"Memín","En vivo","Popurry",429.45
"Memín","En vivo","Que se alocó",445.17
"Memín","En vivo","Se alocó (version radio)",287.16
"Messiah","0 sentimientos (remix)","0 sentimientos (remix)",335.74
"Messiah","Billetes de 100","Billetes de 100",514.00
"Messiah","Ella baila (remix)","Ella baila (remix)",226.00
"Messiah","La movida","La movida",195.00
"Messiah","Mercy","Mercy",182.00
"Messiah","Nasty (remix)","Nasty (remix)",320.00
"Messiah","Ya era tiempo, vol. 2","After Party",185.28
"Messiah","Ya era tiempo, vol. 2","Robinson Cano",182.76
"Mickey Taveras","Lucharé","Y qué me pasa (balada)",264.73
"Mickey Taveras","Te esperaré","Lo siento mi amigo",309.87
"Mickey Taveras","Te esperaré","Ojos azules",250.86
"Mickey Taveras","Te esperaré","Si pudiera volver",252.51
"Mickey Taveras","Te esperaré","Te esperaré (bachata)",256.03
"Mickey Taveras","Te esperaré","Te esperaré (merengue)",253.92
"Mickey Taveras","Te esperaré","Tú eres la alegría",268.55
"Mickey Taveras","Te esperaré","Y qué me pasa (bachata)",273.56
"Migz","Complacerte","Inolvidable",241.00
"Migz","Complacerte","Orgulloso de ty",201.00
"Migz","Complacerte","Quiero complacerte",227.00
"Migz","Complacerte","Sueño en ty",239.00
"Migz","Complacerte","Te gusta",209.00
"Migz","Complacerte","Te ves mas linda",239.00
"Migz","Complacerte","Tuve que irme",209.00
"Migz","Complacerte","Un sentimiento",241.00
"Migz","Complacerte","Yo lloro",214.00
"Migz","Complacerte","You're Free",260.00
"Milka la Más Dura","Nunca Maniqui (Remix)","Nunca Maniqui (Remix)",247.00
"Monchy & Nathalia","Monchy & Nathalia","¿Por qué me abandonas así?",237.00
"Monchy & Nathalia","Monchy & Nathalia","¿Qué es esto...?",214.00
"Monchy & Nathalia","Monchy & Nathalia","Amor traicionero",245.00
"Monchy & Nathalia","Monchy & Nathalia","Caliente o frío",251.00
"Monchy & Nathalia","Monchy & Nathalia","Hasta el alma ""Es tu amor en mi vida""",230.00
"Monchy & Nathalia","Monchy & Nathalia","Los hechos valen más que las palabras",215.00
"Monchy & Nathalia","Monchy & Nathalia","Medley de éxitos I",305.00
"Monchy & Nathalia","Monchy & Nathalia","Medley de éxitos II",320.00
"Monchy & Nathalia","Monchy & Nathalia","No saber de ti",268.00
"Monchy & Nathalia","Monchy & Nathalia","Sin principio ni final",221.00
"Monchy & Nathalia","Monchy & Nathalia","Soy para ti",258.00
"Monchy & Nathalia","Monchy & Nathalia","Te vas",203.00
"Monchy & Nathalia","No saber de ti","No saber de ti",266.00
"Morbid","Chaotic Existence (Life-Death)","Chaotic Existence (Life-Death)",457.00
"Morbid","Dreams of Dissapoinments","Bhagavad-Gītā",500.00
"Morbid","Dreams of Dissapoinments","Desires of Suicide",526.00
"Morbid","Dreams of Dissapoinments","Desperation",472.00
"Morbid","Dreams of Dissapoinments","Eternal Despair",348.00
"Morbid","Dreams of Dissapoinments","Hands of Doom",441.00
"Morbid","Dreams of Dissapoinments","Lorenz System",578.00
"Morbid","Dreams of Dissapoinments","Near Death Experience",484.00
"Morbid","Dreams of Dissapoinments","Night Lights",386.00
"Morbid","Nothingness","Chaotic Existence (Life-Death) (Demo)",457.00
"Morbid","Nothingness","Cosmic Catharsis",582.00
"Morbid","Nothingness","Existentialism",572.00
"Morbid","Nothingness","Illusion of the Soul",561.00
"Morbid","Nothingness","Marching Towards Distance",592.00
"Morbid","Nothingness","Remnants of a Supernova",489.00
"Morbid","Nothingness","Scarlett",522.00
"Morbid","Nothingness","Shattered Dreams",427.00
"Morbid","Nothingness","She Has Left (Empty Void) (Remastered)",469.00
"Morbid","Nothingness","Void IIX",430.00
"Mula","AGUAS","Diamantes",158.00
"Mula","AGUAS","Eco",211.00
"Mula","AGUAS","Espejos en las azoteas (1965)",192.00
"Mula","AGUAS","Juego de amor",183.00
"Mula","AGUAS","Laberinto",172.00
"Mula","AGUAS","Nunca paran",184.00
"Mula","AGUAS","Poción",160.00
"Mula","AGUAS","Quiero que tú quieras",167.00
"Mula","AGUAS","Retumba",173.00
"Mula","AGUAS","Ten cuidado (con El Gallo Lester)",177.00
"Mula","ETERNA","Cómo Hacemos",167.18
"Mula","ETERNA","Popsy 404",234.89
"Mula","Grandes escobas","Grandes escobas",174.68
"Mula","Mula","1959",158.00
"Mula","Mula","Brujas",181.00
"Mula","Mula","Clara",190.00
"Mula","Mula","Customized Boyfriend",181.00
"Mula","Mula","Guarico Gua'kia",165.00
"Mula","Mula","Gymboi",139.00
"Mula","Mula","Junior",125.00
"Mula","Mula","Marinero",181.00
"Mula","Mula","Playa",142.00
"Mula","Mula","Up & Down",197.00
"Mula","MULA Remixes","Customized Boyfriend (ILLUMINVTY Remix)",212.00
"Mula","MULA Remixes","Gymboi (Mediopicky Remix)",218.00
"Mula","MULA Remixes","Marinero (Sosa Mas Nada Remix)",220.00
"Mula","MULA Remixes","Marinero (Tripgonomometrik Remix Feat. Novique MC)",205.00
"Mula","MULA Remixes","Marinero (V. Chill Turbo Remix)",227.00
"Mula","MULA Remixes","Playa (Adrian Juarez Remix)",177.00
"Mula","MULA Remixes","Playa (Borchi Remix)",194.00
"Mula","MULA Remixes","Playa (Niklou Remix)",176.00
"Mula","MULA Remixes","Up & Down (Cris†ian Z. Remix)",202.00
"Mula","MULA Remixes","Up & Down (Rach Ro Remix)",165.00
"Mula","No hay manera","No hay manera",153.00
"Mula","Nunca paran","Nuna paran",184.00
"Mula","Siren","Siren",204.00
"N O R M a L","Chillosophy","bachata",101.43
"N O R M a L","Warm","Warm",102.02
"Necro","6","As We Lay Dying",
"Necro","6","Purity",
"Necro","VI","Aullidos",301.00
"Necro","VI","Bajo La Sombra Del Sol Negro",304.00
"Necro","VI","Civilizacion",224.00
"Necro","VI","Depresion",259.00
"Necro","VI","Invierno de Mentes",336.00
"Necro","VI","Slay",228.00
"Negrito Chapuseaux","Los Alegres 3","Born Free",
"Negrito Chapuseaux","Los Alegres 3","Cae La Lluvia",
"Negrito Chapuseaux","Los Alegres 3","Delirio",
"Negrito Chapuseaux","Los Alegres 3","El Pajarito",
"Negrito Chapuseaux","Los Alegres 3","El Toquecito",
"Negrito Chapuseaux","Los Alegres 3","La Bala",
"Negrito Chapuseaux","Los Alegres 3","Le Están Engañando",
"Negrito Chapuseaux","Los Alegres 3","Los Bomberos",
"Negrito Chapuseaux","Los Alegres 3","Mi Cartera Vieja",
"Negrito Chapuseaux","Los Alegres 3","Saca La Mano De Ahi",
"Negrito Chapuseaux","Los Alegres 3","Te Agarre Aja",
"Negrito Chapuseaux","Los Alegres 3","Tu Amor Me Esta Matando",
"Niní Cáffaro","Nini Caffaro","Amor Y Delirio",148.00
"Niní Cáffaro","Nini Caffaro","Como Todos",210.00
"Niní Cáffaro","Nini Caffaro","Cuando No Estas",175.00
"Niní Cáffaro","Nini Caffaro","Estas En Mi corazon",141.00
"Niní Cáffaro","Nini Caffaro","Mucho Corazon",173.00
"Niní Cáffaro","Nini Caffaro","Nuevamente Mia",173.00
"Niní Cáffaro","Nini Caffaro","Que Tu Has Pensado De Mi",149.00
"Niní Cáffaro","Nini Caffaro","Tu Donde Estas",188.00
"Niní Cáffaro","Nini Caffaro","Tu Eres Mi Destino",194.00
"Niní Cáffaro","Nini Caffaro","Tu Mi Amor",175.00
"O.G. Black","A lo doble paso (remix)","A lo doble paso (remix)",178.74
"O.G. Black","Archivo 57","Como quieras",194.73
"O.G. Black","Archivo 57","La curiosidad",180.05
"O.G. Black","Archivo 57","Maliciosamente",230.05
"O.G. Black","Archivo 57","Mintiéndonos",198.62
"O.G. Black","Archivo 57","No te quieren conmigo",221.79
"O.G. Black","Archivo 57","Que linda",177.05
"O.G. Black","Archivo 57","Un clásico",222.04
"O.G. Black","Archivo 57","Un guaro",193.63
"O.G. Black","Archivo 57","Ya no",208.63
"O.G. Black","Imparable","Caza bichotes",284.00
"O.G. Black","Imparable","Curiosidad",228.00
"O.G. Black","Imparable","Después de 2 tragos",295.00
"O.G. Black","Imparable","Hacértelo en un avión",210.00
"O.G. Black","Imparable","Menor de edad",210.00
"O.G. Black","Imparable","Menor de edad (remix)",238.00
"O.G. Black","Imparable","Mi ex",162.00
"O.G. Black","Imparable","Mi locura",216.00
"O.G. Black","Imparable","Pa'l motel",208.00
"O.G. Black","Imparable","Préstame tu cuerpo",216.00
"O.G. Black","Imparable","Siento",243.00
"O.G. Black","Imparable","Soltera y sin compromiso",186.00
"O.G. Black","Imparable","Tengo amor para dar",230.00
"O.G. Black","Imparable","Top Secret (remix)",272.00
"O.G. Black","Mucho Under parte 2","Mucho Under parte 2",255.00
"Oasis Ministry","En Lo Secreto","En Lo Secreto",230.00
"Oasis Ministry","Oasis Ministry - Yahweh Se Manifestará","Oasis Ministry - Yahweh Se Manifestará - (Hijos Live - ColectivoRD)",604.00
"Oasis Ministry","Yahweh Will Manifest","Yahweh Will Manifest - Oasis Ministry",512.00
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Ave Maria (II), WAB 6",204.43
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Requiem en re menor, WAB 39: Agnus Dei",285.69
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Requiem en re menor, WAB 39: Benedictus",391.39
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Requiem en re menor, WAB 39: Cum sanctis tuis",53.83
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Requiem en re menor, WAB 39: Dies irae",463.17
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Requiem en re menor, WAB 39: Domine Jesu",285.15
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Requiem en re menor, WAB 39: Hostias et preces",119.85
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Requiem en re menor, WAB 39: Quam olim Abrahae",166.77
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Requiem en re menor, WAB 39: Requiem",99.64
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Requiem en re menor, WAB 39: Requiem",310.15
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Requiem en re menor, WAB 39: Sanctus",96.64
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Te Deum en do mayor, WAB 45: Aeterna fac cum sanctis tuis (Allegro)",95.89
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Te Deum en do mayor, WAB 45: In Te, Domine, speravi (Mäßig bewegt)",342.51
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Te Deum en do mayor, WAB 45: Salvum fac populum tuum (Moderato)",387.63
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Te Deum en do mayor, WAB 45: Te Deum laudamus (Allegro)",404.64
"Orquesta in Art","Requiem / Ave Maria / Te Deum","Te Deum en do mayor, WAB 45: Te ergo quaesumus (Moderato)",170.95
"Orquesta La Muralla","Construyendo","Como ayer ahora",254.00
"Orquesta La Muralla","Construyendo","De mal en peor",277.00
"Orquesta La Muralla","Construyendo","La musica",321.00
"Orquesta La Muralla","Construyendo","La numero uno",287.00
"Orquesta La Muralla","Construyendo","Muerto de pena",291.00
"Orquesta La Muralla","Construyendo","Olvidado",281.00
"Orquesta La Muralla","Construyendo","Por un beso",284.00
"Orquesta La Muralla","Construyendo","Reyna mia",259.00
"Orquesta La Muralla","Nuestro 1er aniversario","Corazón herido",270.00
"Orquesta La Muralla","Nuestro 1er aniversario","Corazón salvaje",259.00
"Orquesta La Muralla","Nuestro 1er aniversario","El parrandón",253.00
"Orquesta La Muralla","Nuestro 1er aniversario","Hay que buscarle un nombre",278.00
"Orquesta La Muralla","Nuestro 1er aniversario","La morena ta'",290.00
"Orquesta La Muralla","Nuestro 1er aniversario","La música",321.00
"Orquesta La Muralla","Nuestro 1er aniversario","Que bonito",253.00
"Orquesta La Muralla","Nuestro 1er aniversario","Que mala es",272.00
"Pavel Núñez","De vez en cuando","De vez en cuando",253.19
"Pochy y su Cocoband","A Man and His Music ...¡Pero con coco!","Abolie (Kunkilan-Kunko)",263.00
"Pochy y su Cocoband","Coco de calle","De reversa",
"Pochy y su Cocoband","Cocoband","Abolie (Kunkilan-Kunko)",
"Pochy y su Cocoband","Cocoband","Cocoband (Tema)",
"Pochy y su Cocoband","Cocoband","El domingo - Versión remix",
"Pochy y su Cocoband","Cocoband","El toro en la capital (El toro que se perdió)",
"Pochy y su Cocoband","Cocoband","El toro en la capital (El toro que se perdió)",229.00
"Pochy y su Cocoband","Cocoband","M (Eme)",270.00
"Pochy y su Cocoband","Cocoband","M (Eme)",
"Pochy y su Cocoband","El arrollador","Salsa con coco",293.69
"Pochy y su Cocoband","El ombliguito!","El ombliguito (versión meren-house)",207.03
"Pochy y su Cocoband","El ombliguito!","Trasplante",265.96
"Pochy y su Cocoband","Pochy y su Cocoband","Coco cumbia: Que será de mi vida / Qué tiene la cumbia / Pollera colorá / La piragua",195.57
"Pochy y su Cocoband","Pochy y su Cocoband","El gran fiestón",261.00
"Pochy y su Cocoband","Pochy y su Cocoband","El loco",218.33
"Pochy y su Cocoband","Pochy y su Cocoband","El soltero",251.43
"Pochy y su Cocoband","Pochy y su Cocoband","Estoy enamorado de ti",200.00
"Pochy y su Cocoband","Pochy y su Cocoband","Las mujeres",209.44
"Pochy y su Cocoband","Pochy y su Cocoband","Menito-me",282.07
"Pochy y su Cocoband","Pochy y su Cocoband","No puedo verte como amiga",250.80
"Pochy y su Cocoband","Pochy y su Cocoband","Que te aproveche",221.60
"Pochy y su Cocoband","Pochy y su Cocoband","Tuyita",232.80
"Pochy y su Cocoband","Pochy y su Cocoband","Ya se me olvidó tu nombre",218.00
"Poeta Callejero","Antes de ayer (remix)","Antes de ayer (remix)",245.48
"Poeta Callejero","Con los brazos abiertos","Con los brazos abiertos",214.00
"Poeta Callejero","Hagan sus diligencias","Loca conmigo (remix)",171.00
"Poeta Callejero","Hagan sus diligencias","Pides que vuelva",214.00
"Poeta Callejero","litEral viEja 2.0 (Remix)","litEral viEja 2.0 (Remix)",213.38
"Poeta Callejero","Me llueven","Me llueven",165.00
"Primitivo Santos y su Orquesta","Primitivo y Su Combo en Washington","Brunilda",
"Primitivo Santos y su Orquesta","Primitivo y Su Combo en Washington","Carmela linda",
"Primitivo Santos y su Orquesta","Primitivo y Su Combo en Washington","El lio",
"Primitivo Santos y su Orquesta","Primitivo y Su Combo en Washington","Es un angel",
"Primitivo Santos y su Orquesta","Primitivo y Su Combo en Washington","Juanita morel",
"Primitivo Santos y su Orquesta","Primitivo y Su Combo en Washington","La torta",
"Primitivo Santos y su Orquesta","Primitivo y Su Combo en Washington","Lucia",
"Primitivo Santos y su Orquesta","Primitivo y Su Combo en Washington","Manisero",
"Primitivo Santos y su Orquesta","Primitivo y Su Combo en Washington","Mujer tropical",
"Primitivo Santos y su Orquesta","Primitivo y Su Combo en Washington","Recordando el pasado",
"Primitivo Santos y su Orquesta","Primitivo y Su Combo en Washington","Ternesa",
"Primitivo Santos y su Orquesta","Primitivo y Su Combo en Washington","Yesterday",
"Primitivo Santos y su Orquesta","Toma y dame / Amor libre","Amor libre",
"Primitivo Santos y su Orquesta","Toma y dame / Amor libre","Toma y dame",
"Prophex","AfroChata (INFLUENCIAS)","Agradecido",215.51
"Prophex","AfroChata (INFLUENCIAS)","GirlFriend (Ae, Ae)",261.82
"Prophex","AfroChata (INFLUENCIAS)","In My Room",223.27
"Prophex","AfroChata (INFLUENCIAS)","La solución",244.44
"Prophex","AfroChata (INFLUENCIAS)","Me enamoro",229.33
"Prophex","AfroChata (INFLUENCIAS)","Príncipe",196.87
"Prophex","AfroChata (INFLUENCIAS)","Puerto Plata",218.49
"Prophex","AfroChata (INFLUENCIAS)","Sensual (Smile)",227.26
"Prophex","AfroChata (INFLUENCIAS)","Tu te mereces amor",213.89
"Prophex","AfroChata (INFLUENCIAS)","UCDA (La carta)",192.57
"Prophex","Celebración","Celebración",243.00
"Prophex","Hola bebé","Hola bebé",191.00
"Prophex","Mi muñeca","Mi muñeca",240.00
"Prophex","Olvida el Amor","Olvida el Amor",221.00
"Prophex","Una mala","Una mala",201.00
"Químico Ultra Mega","18","18",227.71
"Químico Ultra Mega","Agachaito","Agachaito",197.00
"Químico Ultra Mega","Baila Riddim","Baila Riddim",212.00
"Químico Ultra Mega","Carbon Sport","Carbon Sport",246.00
"Químico Ultra Mega","En las nubes","En las nubes",202.00
"Químico Ultra Mega","Me Llueven","Me Llueven",483.35
"Químico Ultra Mega","Me llueven 2","Me llueven 2",230.84
"Químico Ultra Mega","Panamera (remix)","Panamera (remix)",296.00
"Químico Ultra Mega","Percocet (remix)","Percocet (remix)",314.67
"Químico Ultra Mega","Vamo a prender","Vamo a prender",243.76
